SourceFile,About,AnnotationUsageRights,AppleKeywords,AToB0,AToB1,AToB2,Author,AuthorsPosition,BlueMatrixColumn,BlueTRC,BToA0,BToA1,BToA2,ChromaticAdaptation,CMMFlags,ColorSpaceData,Company,ConnectionSpaceIlluminant,CreateDate,CreationDate,Creator,CreatorContactInfo,CreatorSubTool,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,Description,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocChangeCount,DocumentID,DocumentUsageRights,Encryption,Error,ExifToolVersion,Extracted,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,FontComposite,FontFace,FontFamily,FontFileName,FontName,FontType,FontVersion,Format,FormUsageRights,FrameFix,Gamut,GrayTRC,GreenMatrixColumn,GreenTRC,GTS_PDFXConformance,GTS_PDFXVersion,HasVisibleOverprint,HasVisibleTransparency,HasXFA,HistoryAction,HistoryChanged,HistoryInstanceID,HistoryParameters,HistorySoftwareAgent,HistoryWhen,ImageinfoCreatedate,ImageinfoDocParID,ImageinfoDocPath,ImageinfoImagesBottom,ImageinfoImagesDatalinkUID,ImageinfoImagesDirid,ImageinfoImagesFilename,ImageinfoImagesFullpath,ImageinfoImagesLeft,ImageinfoImagesRight,ImageinfoImagesScale,ImageinfoImagesSpread_index,ImageinfoImagesStatus,ImageinfoImagesTop,ImageinfoImagesVolumename,ImageinfoNofimages,ImageinfoVersion,IngredientsFilePath,InstanceID,Keywords,Language,Linearized,LineCount,Luminance,ManifestLinkForm,ManifestPlacedResolutionUnit,ManifestPlacedXResolution,ManifestPlacedYResolution,ManifestReferenceDocumentID,ManifestReferenceFilePath,ManifestReferenceInstanceID,MaxPageSizeH,MaxPageSizeUnit,MaxPageSizeW,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEEncoding,MIMEType,ModDate,Modified,ModifyDate,NativeDisplayInfo,Newlines,NPages,NumPages,OriginalDocumentID,PageCount,PageImage,PageImageFormat,PageImageHeight,PageImagePageNumber,PageImageWidth,PageLayout,PageMode,PDFVersion,Physicalheightininches,Physicalwidthininches,PlateNames,PreviewsCreatedate,PreviewsNofspreads,PreviewsSpreadsBase64_data,PreviewsSpreadsFormat,PreviewsSpreadsHeight,PreviewsSpreadsNumber_of_encoded_chunks,PreviewsSpreadsScale,PreviewsSpreadsSpread_index,PreviewsSpreadsUnencoded_size,PreviewsSpreadsWidth,PreviewsVersion,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileDescriptionML,ProfileDescriptionML-ar-EG,ProfileDescriptionML-ca-ES,ProfileDescriptionML-cs-CZ,ProfileDescriptionML-da-DK,ProfileDescriptionML-de-DE,ProfileDescriptionML-el-GR,ProfileDescriptionML-es-ES,ProfileDescriptionML-fi-FI,ProfileDescriptionML-fr-FU,ProfileDescriptionML-he-IL,ProfileDescriptionML-hr-HR,ProfileDescriptionML-hu-HU,ProfileDescriptionML-it-IT,ProfileDescriptionML-ja-JP,ProfileDescriptionML-ko-KR,ProfileDescriptionML-nb-NO,ProfileDescriptionML-nl-NL,ProfileDescriptionML-no-NO,ProfileDescriptionML-pl-PL,ProfileDescriptionML-pt-BR,ProfileDescriptionML-pt-PO,ProfileDescriptionML-ro-RO,ProfileDescriptionML-ru-RU,ProfileDescriptionML-sk-SK,ProfileDescriptionML-sv-SE,ProfileDescriptionML-th-TH,ProfileDescriptionML-tr-TR,ProfileDescriptionML-uk-UA,ProfileDescriptionML-zh-CN,ProfileDescriptionML-zh-TW,ProfileFileSignature,ProfileID,ProfileVersion,PTEX_Fullbanner,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,SettingsSaveimageinfo,SettingsWhichpreviews,Sha1,SignatureUsageRights,SigningAuthority,SigningDate,Size,SlugChecksum,SlugFamily,SlugFontKind,SlugFontSense_12_Checksum,SlugFoundry,SlugOutlineFileSize,SlugPostScriptName,SlugVersion,SourceModified,StartupProfile,State,Subject,SwatchColorantBlue,SwatchColorantGreen,SwatchColorantMode,SwatchColorantRed,SwatchColorantSwatchName,SwatchColorantTint,SwatchColorantType,SwatchGroupName,SwatchGroupType,TaggedPDF,Technology,ThumbnailFormat,ThumbnailHeight,ThumbnailImage,ThumbnailsCreatedate,ThumbnailsNofspreads,ThumbnailsSpreadsFormat,ThumbnailsSpreadsHeight,ThumbnailsSpreadsImage,ThumbnailsSpreadsSpread_index,ThumbnailsSpreadsUnencoded_size,ThumbnailsSpreadsWidth,ThumbnailsVersion,ThumbnailWidth,Title,Trapped,UserAccess,Version,VersionID,VideoCardGamma,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,Warning,WordCount,XMPToolkit,XPressPrivate
Open_Directory_TB_v10.4.pdf,uuid:3059cec3-9bf2-11d9-bd7d-000a95967918,,,,,,Ann,,,,,,,,,,,,2005:03:23 15:19:36-08:00,,Ann,,,InDesign: pictwpstops filter 1.0,,,,,,,,,,,.,,uuid:0bdc1cfa-9bf2-11d9-a5ca-000a95967918,,,,12.57,,2024:04:18 18:22:03-04:00,2024:04:18 18:22:04-04:00,2024:04:18 18:22:04-04:00,Open_Directory_TB_v10.4.pdf,-rw-r--r--,1112 kB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,2005:03:23 15:20:47-08:00,,application/pdf,,,2005:03:23 15:20:47-08:00,,,,,,6,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Acrobat Distiller 6.0 for Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L308881A_OpenD_TB_v5.indd,,,,,,,,,,,,"XMP toolkit 2.9.1-13, framework 1.6",
OpticalDrive_G5.pdf,,,,,,,"Apple Computer,Inc",,,,,,,,,,,,2003:08:22 02:43:30Z,2003:08:22 02:43:30Z,"Apple Computer,Inc",,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:22:36-04:00,2024:04:18 18:22:36-04:00,2024:04:18 18:22:36-04:00,OpticalDrive_G5.pdf,-rw-r--r--,2.1 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,2003:08:26 09:06:58+09:00,,application/pdf,2003:08:26 09:06:58+09:00,,2003:08:26 09:06:58+09:00,,,,,,8,,,,,,,,1.4,,,,,,,,,,,,,,,,Acrobat Distiller 5.0.5 for Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Mac G5 光学式ドライブの交換手順,,,,,,,,,,,,,
OSXSWlicenseFrench.pdf,,,,,,,Marion Manalo,,,,,,,,,,,,2001:08:30 17:32:17,,Microsoft Word,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:21:44-04:00,2024:04:18 18:21:44-04:00,2024:04:18 18:21:44-04:00,OSXSWlicenseFrench.pdf,-rw-r--r--,10 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,,,,,,,4,,,,,,,,1.2,,,,,,,,,,,,,,,,Acrobat PDFWriter 4.0 for Power Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
overview_of_managed_appleid.pdf,,,,,,,Alexandra,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,"Not Embedded, Independent","RGB ",,0.9642 1 0.82491,2019:03:14 01:29:14Z,,Pages,,,,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,,,,,12.57,,2024:04:18 18:21:15-04:00,2024:04:18 18:21:15-04:00,2024:04:18 18:21:15-04:00,overview_of_managed_appleid.pdf,-rw-r--r--,187 kB,PDF,pdf,,,,,,,,,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,76.03647 80 87.12462,,,,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,,,application/pdf,,,2019:03:14 01:29:14Z,,,,,,2,,,,,,,,1.3,,,,,,,,,,,,,,,Microsoft Corporation,macOS Version 10.14.2 (Build 18C54) Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,,,,,Overview_of_Managed_AppleID_March2019.pages,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,,
Packaging_and_Forestry_September_2017.pdf,,,,,,,,,,,,,,,,,,,2017:10:05 23:17:04Z,,Pages,,,,,,,,,,,,,,.,,,,,,12.57,,2024:04:18 18:21:23-04:00,2024:04:18 18:21:23-04:00,2024:04:18 18:21:23-04:00,Packaging_and_Forestry_September_2017.pdf,-rw-r--r--,22 MB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,application/pdf,,,2017:10:05 23:17:04Z,,,,,,11,,,,,,,,1.4,,,,,,,,,,,,,,,,Mac OS X 10.12.6 Quartz PDFContext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Packaging_and_Forestry_October-2017.pages,,,,,,,,,,,,,
parentaldisclosureconsent.pdf,,,,,,,,,0.14307 0.06061 0.7141,"(Binary data 2060 bytes, use -b option to extract)",,,,,"Not Embedded, Independent","RGB ",,0.9642 1 0.82491,2014:11:03 19:40:58Z,,Pages,,,Pages,,,,,,"Reflective, Glossy, Positive, Color",Hewlett-Packard,IEC http://www.iec.ch,sRGB,IEC 61966-2.1 Default RGB colour space - sRGB,.,,uuid:571aa382-8d6d-b94a-a5fd-c10cf71df8c8,,,,12.57,,2024:04:18 18:21:12-04:00,2024:04:18 18:21:12-04:00,2024:04:18 18:21:12-04:00,parentaldisclosureconsent.pdf,-rw-r--r--,147 kB,PDF,pdf,,,,,,,,application/pdf,,,,,0.38515 0.71687 0.09708,"(Binary data 2060 bytes, use -b option to extract)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:e2a8fd57-986b-044b-87fb-3299b09029b1,,,No,,76.03647 80 87.12462,,,,,,,,,,,0 0 0,0.999%,Unknown,D65,CIE 1931,0 0 0,0.95045 1 1.08905,2014:11:03 13:25:48-07:00,,application/pdf,,,2014:11:03 13:25:48-07:00,,,,,,6,,,,,,,,1.3,,,,,,,,,,,,,,,Microsoft Corporation,Mac OS X 10.9.2 Quartz PDFContext,Display Device Profile,Linotronic,"XYZ ",Copyright (c) 1998 Hewlett-Packard Company,Hewlett-Packard,1998:02:09 06:49:00,sRGB IEC61966-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acsp,0,2.1.0,,0.43607 0.22249 0.01392,"(Binary data 2060 bytes, use -b option to extract)",Perceptual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathode Ray Tube Display,,,,,,,,,,,,,,Parental Privacy Disclosure 1114 EN.pages,,,,,,Reference Viewing Condition in IEC61966-2.1,19.6445 20.3718 16.8089,D50,3.92889 4.07439 3.36179,,,"Adobe XMP Core 4.2.1-c043 52.372728, 2009/01/18-15:56:37        ",
pbg4_12in_mem_j.pdf,,,,,,,"Apple Japan, Inc.",,,,,,,,,,,,1995:10:10 19:32:58Z,1995:10:10 19:32:58Z,"Apple Japan, Inc.",,,,,,,,メモリカード交換手順,,,,,,.,,,,,,12.57,,2024:04:18 18:22:44-04:00,2024:04:18 18:22:44-04:00,2024:04:18 18:22:44-04:00,pbg4_12in_mem_j.pdf,-rw-r--r--,124 kB,PDF,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,2003:01:31 15:10:31+09:00,,application/pdf,2003:01:31 15:10:31+09:00,,2003:01:31 15:10:31+09:00,,,,,,8,,,,,,,UseOutlines,1.4,,,,,,,,,,,,,,,,Acrobat Distiller 5.0.5 for Macintosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,メモリカード交換手順,,,,,,,,,,,,,,,,,,,,,,,,,CIP Manual - PowerBoook G4 (12-inch),,,,,,,,,,,,,
personal-safety-user-guide-de_DE.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2024:03:20 13:00:24+08:00,,Apple Inc.,,,Adobe InDesign 18.1 (Macintosh),xmp.did:64534252-f9ce-473d-8ec7-5fa57e3fbecb,xmp.iid:d2a2d898-8af4-48eb-9134-e78ff9e8488f,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,D028-00784,,,,,,.,,xmp.id:67dd407e-3391-439f-9172-b4ca162d87ee,,,,12.57,,2024:04:18 18:23:58-04:00,2024:04:18 18:23:58-04:00,2024:04:18 18:23:58-04:00,personal-safety-user-guide-de_DE.pdf,-rw-r--r--,6.9 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.1 (Macintosh),2024:03:20 13:00:24+08:00,,,,,,,,,,,,,,,,,,,uuid:a0c1d3c2-0a55-764a-a13f-922af5292701,,ar-SA,No,,,,,,,,,,,,,,,,,,,,2024:03:20 13:00:48+08:00,,application/pdf,,,2024:03:20 13:00:48+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,131,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,D028-00784,,,,,,,,,,Yes,,,,,,,,,,,,,,,Persönliche Sicherheit – Benutzerhandbuch,False,,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.2a0d8d9, 2023/03/14-11:19:46        ",
personal-safety-user-guide-fi_FI.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2024:03:21 00:24:27+08:00,,Apple Inc.,,,Adobe InDesign 18.5 (Macintosh),xmp.did:71970514-bc10-43a1-8481-bcab72c4a887,xmp.iid:350c0721-b8f9-4b57-8fb9-08833424136b,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,K028-00784,,,,,,.,,xmp.id:8d024d95-5980-4778-ba7b-d2011713fe6e,,,,12.57,,2024:04:18 18:24:08-04:00,2024:04:18 18:24:08-04:00,2024:04:18 18:24:08-04:00,personal-safety-user-guide-fi_FI.pdf,-rw-r--r--,6.7 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.5 (Macintosh),2024:03:21 00:24:27+08:00,,,,,,,,,,,,,,,,,,,uuid:4151fa56-c1c6-8e48-add3-b3c58134b1b6,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2024:03:21 00:24:34+08:00,,application/pdf,,,2024:03:21 00:24:34+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,124,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,K028-00784,,,,,,,,,,Yes,,,,,,,,,,,,,,,Henkilökohtaisen turvallisuuden opas,False,,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ",
personal-safety-user-guide-ms_MY.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2024:03:26 10:53:48+08:00,,Apple Inc.,,,Adobe InDesign 18.1 (Macintosh),xmp.did:99dda7d0-fd95-4b87-8dd5-2cad98532306,xmp.iid:509dc680-f4d8-4004-99dd-99fd02820235,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,MY028-00784,,,,,,.,,xmp.id:b75b8bd3-e330-4569-b83a-d3cfacd9a378,,,,12.57,,2024:04:18 18:24:02-04:00,2024:04:18 18:24:02-04:00,2024:04:18 18:24:02-04:00,personal-safety-user-guide-ms_MY.pdf,-rw-r--r--,6.8 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.1 (Macintosh),2024:03:26 10:53:48+08:00,,,,,,,,,,,,,,,,,,,uuid:431c363f-11c7-0247-b118-a5543351f018,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2024:03:26 10:54:11+08:00,,application/pdf,,,2024:03:26 10:54:11+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,126,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,MY028-00784,,,,,,,,,,Yes,,,,,,,,,,,,,,,Panduan Pengguna Keselamatan Peribadi,False,,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ",
personal-safety-user-guide.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2024:02:28 15:40:47-08:00,,Apple Inc.,,,Adobe InDesign 18.2 (Macintosh),xmp.did:ca6b0012-6037-4f5d-952b-1dfc57ae1279,xmp.iid:c00b7df8-fd64-492d-90a2-486e6a512cec,xmp.did:3a44904b-2a7f-4ca7-8930-7ee2917b0c47,default,,,,,,,.,,xmp.id:30ddce6c-b130-4a3f-b486-e9aacdda4e11,,,,12.57,,2024:04:18 18:23:42-04:00,2024:04:18 18:23:42-04:00,2024:04:18 18:23:42-04:00,personal-safety-user-guide.pdf,-rw-r--r--,7.2 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.2 (Macintosh),2024:02:28 15:40:47-08:00,,,,,,,,,,,,,,,,,,,uuid:ba930bc5-149e-a949-bb7d-ada2e5510794,,en-US,No,,,,,,,,,,,,,,,,,,,,2024:02:28 15:41:31-08:00,,application/pdf,,,2024:02:28 15:41:31-08:00,,,,,xmp.did:3a44904b-2a7f-4ca7-8930-7ee2917b0c47,127,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,Personal Safety User Guide for Apple devices,False,,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ",
personal-safety-user-guide-pl_PL.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2024:03:20 16:20:20+08:00,,Apple Inc.,,,Adobe InDesign 18.1 (Macintosh),xmp.did:b5b3735b-4784-42de-9cf6-b5a2bf6ccd17,xmp.iid:a7d26aa6-3b87-4a56-bef8-85f89a3f2dda,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,PL028-00784,,,,,,.,,xmp.id:b06102af-a24d-4e7d-85f0-024559e8081a,,,,12.57,,2024:04:18 18:23:55-04:00,2024:04:18 18:23:55-04:00,2024:04:18 18:23:55-04:00,personal-safety-user-guide-pl_PL.pdf,-rw-r--r--,7.1 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.1 (Macintosh),2024:03:20 16:20:20+08:00,,,,,,,,,,,,,,,,,,,uuid:dc88e218-3cd1-b54a-83c5-483e2c661743,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2024:03:20 16:20:40+08:00,,application/pdf,,,2024:03:20 16:20:40+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,129,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,PL028-00784,,,,,,,,,,Yes,,,,,,,,,,,,,,,Podręcznik bezpieczeństwa osobistego,False,,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ",
personal-safety-user-guide-pt_BR.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2024:03:20 18:58:31+08:00,,Apple Inc.,,,Adobe InDesign 18.1 (Macintosh),xmp.did:bd672c9d-6f51-41b1-beef-8f799eb82e03,xmp.iid:fe31ffb5-0518-4dcc-ae22-0b750021eead,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,BR028-00784,,,,,,.,,xmp.id:bb845b1b-ddb3-45af-90e8-09d266f072ff,,,,12.57,,2024:04:18 18:24:02-04:00,2024:04:18 18:24:02-04:00,2024:04:18 18:24:02-04:00,personal-safety-user-guide-pt_BR.pdf,-rw-r--r--,6.9 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.1 (Macintosh),2024:03:20 18:58:31+08:00,,,,,,,,,,,,,,,,,,,uuid:54950afa-7703-384d-98f8-a21e7719b73f,,ar-SA,Yes,,,,,,,,,,,,,,,,,,,,2024:03:20 18:58:42+08:00,,application/pdf,,,2024:03:20 18:58:42+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,129,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,BR028-00784,,,,,,,,,,Yes,,,,,,,,,,,,,,,Manual de Segurança Pessoal,False,,,,,,,,,,,"Adobe XMP Core 9.0-c000 79.cca54b0, 2022/11/26-09:29:55        ",
personal-safety-user-guide-tr_TR.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2024:03:20 16:46:06+08:00,,Apple Inc.,,,Adobe InDesign 18.1 (Macintosh),xmp.did:d24acfd5-7649-4e8a-bbcd-d258e367e51c,xmp.iid:9f0f16bd-45b3-49d0-9eee-262774c98d47,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,TU028-00784,,,,,,.,,xmp.id:a23812ab-7da3-4546-8f1b-7a7744bba1ad,,,,12.57,,2024:04:18 18:24:01-04:00,2024:04:18 18:24:01-04:00,2024:04:18 18:24:01-04:00,personal-safety-user-guide-tr_TR.pdf,-rw-r--r--,6.7 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.1 (Macintosh),2024:03:20 16:46:06+08:00,,,,,,,,,,,,,,,,,,,uuid:a61a7fde-faed-af44-a58b-dcadcdd1ad87,,ar-SA,No,,,,,,,,,,,,,,,,,,,,2024:03:20 16:46:40+08:00,,application/pdf,,,2024:03:20 16:46:40+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,121,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,TU028-00784,,,,,,,,,,Yes,,,,,,,,,,,,,,,Kişisel Güvenlik Kullanma Kılavuzu,False,,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ",
personal-safety-user-guide-uk_UA.pdf,,,,,,,Apple Inc.,,,,,,,,,,,,2024:03:20 19:12:11+08:00,,Apple Inc.,,,Adobe InDesign 18.1 (Macintosh),xmp.did:f58fb993-f89c-4c6c-b8fd-55857f9ae385,xmp.iid:6ea09d20-6e25-4e85-b0bc-4cef7695edd6,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,default,UA028-00784,,,,,,.,,xmp.id:99808a2e-1981-4b74-9b8d-87e7c5791f09,,,,12.57,,2024:04:18 18:24:03-04:00,2024:04:18 18:24:03-04:00,2024:04:18 18:24:03-04:00,personal-safety-user-guide-uk_UA.pdf,-rw-r--r--,7.0 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,converted,/,,from application/x-indesign to application/pdf,Adobe InDesign 18.1 (Macintosh),2024:03:20 19:12:11+08:00,,,,,,,,,,,,,,,,,,,uuid:4c966278-67ea-aa4f-a994-b1836612b1a2,,zh-CN,No,,,,,,,,,,,,,,,,,,,,2024:03:20 19:12:32+08:00,,application/pdf,,,2024:03:20 19:12:32+08:00,,,,,xmp.did:5c1a0900-8807-4088-983b-0685a4027d25,132,,,,,,SinglePage,,1.5,,,,,,,,,,,,,,,,Adobe PDF Library 17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,proof:pdf,,,,,,,,,,,,,,,,,,,UA028-00784,,,,,,,,,,Yes,,,,,,,,,,,,,,,Посібник користувача з особистої безпеки,False,,,,,,,,,,,"Adobe XMP Core 9.1-c001 79.675d0f7, 2023/06/11-19:21:16        ",
PKITS.pdf,,,,,,,NIST - Computer Security Division,,,,,,,,,,,,2011:04:14 08:56:54-04:00,,NIST - Computer Security Division,,,Writer,,,,,,,,,,,.,,uuid:8c058d24-0ce4-45d7-9475-1a1314f9a086,,,,12.57,,2024:04:18 18:24:51-04:00,2024:04:18 18:24:51-04:00,2024:04:18 18:24:51-04:00,PKITS.pdf,-rw-r--r--,5.0 MB,PDF,pdf,,,,,,,,application/pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uuid:56caafee-6a37-46c1-8a6c-ba4ff90d7ace,"Public, Key, Interoperability, Test, Suite",en-US,No,,,,,,,,,,,,,,,,,,,,2012:05:07 14:00:30-04:00,,application/pdf,,,2012:05:07 14:00:30-04:00,,,,,,291,,,,,,,,1.4,,,,,,,,,,,,,,,,LibreOffice 3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Key Interoperability Test Suite,,,,,,,,,,Yes,,,,,,,,,,,,,,,Public Key Interoperability Test Suite,,,,,,,,,,[Minor] Ignored duplicate Info dictionary,,"Adobe XMP Core 4.2.1-c043 52.372728, 2009/01/18-15:08:04        ",
